YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Category,Question,Response,Age,Gender,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Numerator,Sample_Size,LocationID,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,GenderID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,Geolocation,Geographic Level,NonWeightedSample,WeightedSample
2018,2018,ND,North Dakota,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Crude Prevalence,2.54,,,1.92,3.36,,7000,38,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-100.5 47.5),,,
2013,2013,RI,Rhode Island,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Hispanic, any race",All participants,All participants,%,Age-adjusted Prevalence,9.32,,,6.32,13.5,,6000,44,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,HISP,RFAPAR,RFALLPAR2,POINT (-71.5 41.6999817),,,
2013,2013,NC,North Carolina,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Crude Prevalence,3.07,,,2.23,4.22,,87000,37,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-79 35.5),,,
2015,2015,ND,North Dakota,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,4.41,,,3.4,5.71,,5000,38,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-100.5 47.5),,,
2017,2017,AK,Alaska,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Crude Prevalence,2.5,,,1.59,3.91,,13000,2,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-152 65),,,
2018,2018,ME,Maine,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Crude Prevalence,4.21,,,2.84,6.2,,14000,23,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-69.0999756 45.1999817),,,
2018,2018,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,Diabetes,Yes,%,Age-adjusted Prevalence,5.4,,,3.13,9.19,,85000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFDM,RFYES,,,,
2013,2013,SC,South Carolina,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Age-adjusted Prevalence,6.54,,,5.72,7.47,,129000,45,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,POINT (-81 34),,,
2017,2017,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,"Black, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,10.6,,,9.07,12.4,,474000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,BLK,RFAPAR,RFALLPAR2,,,,
2018,2018,WA,Washington,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Crude Prevalence,2.82,,,2.45,3.23,,144000,53,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-120.5 47.2999878),,,
2014,2014,KY,Kentucky,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Age-adjusted Prevalence,5.94,,,4.76,7.4,,97000,21,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-84.2999878 37.5999756),,,
2015,2015,RI,Rhode Island,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,All participants,All participants,%,Crude Prevalence,6.4,,,5.13,7.95,,11000,44,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-71.5 41.6999817),,,
2017,2017,IN,Indiana,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Crude Prevalence,2.47,,,1.83,3.32,,46000,18,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-86.0999756 40),,,
2013,2013,MT,Montana,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Age-adjusted Prevalence,15,,,10.1,21.8,,9000,30,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-110 47),,,
2014,2014,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,"Hispanic, any race",All participants,All participants,%,Crude Prevalence,5.49,,,4.88,6.18,,1050000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,HISP,RFAPAR,RFALLPAR2,,,,
2013,2013,GA,Georgia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"White, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,4.04,,,3.4,4.79,,178000,13,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,WHT,RFAPAR,RFALLPAR2,POINT (-83.5 32.6999817),,,
2014,2014,MT,Montana,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Crude Prevalence,3.41,,,2.7,4.29,,13000,30,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-110 47),,,
2014,2014,OK,Oklahoma,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Age-adjusted Prevalence,8.38,,,6.89,10.2,,47000,40,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-97.3999634 35.5999756),,,
2015,2015,WA,Washington,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Age-adjusted Prevalence,2.38,,,0.99,5.65,,7000,53,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-120.5 47.2999878),,,
2013,2013,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Hispanic, any race",All participants,All participants,%,Crude Prevalence,3.28,,,2.39,4.5,,7000,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,HISP,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2018,2018,KY,Kentucky,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Crude Prevalence,9.13,,,5.21,15.5,,23000,21,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-84.2999878 37.5999756),,,
2016,2016,TX,Texas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"White, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,4.56,,,3.54,5.85,,434000,48,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,WHT,RFAPAR,RFALLPAR2,POINT (-99 31.5),,,
2017,2017,SC,South Carolina,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,6.48,,,5.59,7.49,,56000,45,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-81 34),,,
2015,2015,WA,Washington,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Crude Prevalence,1.7,,,0.69,4.17,,7000,53,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-120.5 47.2999878),,,
2014,2014,MD,Maryland,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,North American Native,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,24,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,AIAN,RFAPAR,RFALLPAR2,POINT (-76.75 39.25),,,
2018,2018,AK,Alaska,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,2,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-152 65),,,
2013,2013,AZ,Arizona,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,North American Native,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,4,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,AIAN,RFAPAR,RFALLPAR2,POINT (-111.5 34.5),,,
2014,2014,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,Smoking,No,%,Age-adjusted Prevalence,3.71,,,3.51,3.91,,3560000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFSM,RFNO,,,,
2013,2013,OR,Oregon,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Hispanic, any race",All participants,All participants,%,Age-adjusted Prevalence,13.4,,,8.18,21.2,,34000,41,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,HISP,RFAPAR,RFALLPAR2,POINT (-120.5 44),,,
2016,2016,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Hispanic, any race",Diabetes,No,%,Crude Prevalence,5.68,,,5.26,6.14,,2068000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,HISP,RFDM,RFNO,,,,
2014,2014,WI,Wisconsin,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,All participants,All participants,%,Crude Prevalence,3.53,,,2.86,4.34,,150000,55,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-89.6999512 44.75),,,
2014,2014,FL,Florida,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,All participants,All participants,%,Crude Prevalence,6.15,,,5.21,7.24,,225000,12,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-81.6999512 28.2999878),,,
2017,2017,VA,Virginia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,No,%,Age-adjusted Prevalence,3.51,,,2.99,4.12,,199000,51,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFNO,POINT (-78.1999512 37.75),,,
2018,2018,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,Smoking,Yes,%,Age-adjusted Prevalence,5.61,,,5.04,6.24,,874000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFSM,RFYES,,,,
2014,2014,DC,District of Columbia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Crude Prevalence,19.5,,,12.8,28.7,,8000,11,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-77 38.8999939),,,
2015,2015,ME,Maine,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,North American Native,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,23,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,AIAN,RFAPAR,RFALLPAR2,POINT (-69.0999756 45.1999817),,,
2015,2015,MD,Maryland,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Crude Prevalence,2.78,,,1.6,4.78,,48000,24,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-76.75 39.25),,,
2015,2015,IA,Iowa,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Age-adjusted Prevalence,3.09,,,2.4,3.98,,38000,19,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,POINT (-93.5 42.25),,,
2017,2017,UT,Utah,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Crude Prevalence,2.78,,,2.39,3.24,,56000,49,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-111.5 39.2999878),,,
2016,2016,DC,District of Columbia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Crude Prevalence,4.1,,,3.36,5,,21000,11,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-77 38.8999939),,,
2017,2017,IN,Indiana,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Crude Prevalence,13.5,,,8.15,21.4,,8000,18,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-86.0999756 40),,,
2017,2017,OK,Oklahoma,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Crude Prevalence,6.83,,,4.08,11.2,,14000,40,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-97.3999634 35.5999756),,,
2017,2017,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2016,2016,MT,Montana,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,All genders,All races,All participants,All participants,%,Crude Prevalence,4.5,,,3.47,5.81,,15000,30,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-110 47),,,
2017,2017,DC,District of Columbia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,6.09,,,4.95,7.46,,12000,11,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-77 38.8999939),,,
2013,2013,SD,South Dakota,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"White, non-Hispanic",All participants,All participants,%,Crude Prevalence,2.99,,,2.39,3.74,,16000,46,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,WHT,RFAPAR,RFALLPAR2,POINT (-100.199951 44.5),,,
2017,2017,DC,District of Columbia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Crude Prevalence,8.81,,,5.23,14.4,,2000,11,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-77 38.8999939),,,
2013,2013,CT,Connecticut,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Age-adjusted Prevalence,0.14,,,0.02,1,,0,9,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-72.75 41.5999756),,,
2017,2017,OR,Oregon,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,All participants,All participants,%,Crude Prevalence,5.89,,,4.68,7.39,,42000,41,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-120.5 44),,,
2017,2017,MI,Michigan,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Age-adjusted Prevalence,4.97,,,4.28,5.76,,200000,26,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,POINT (-84.8999634 43),,,
2018,2018,MD,Maryland,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,No,%,Age-adjusted Prevalence,2.98,,,2.56,3.46,,125000,24,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFNO,POINT (-76.75 39.25),,,
2015,2015,MI,Michigan,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"White, non-Hispanic",All participants,All participants,%,Crude Prevalence,4.2,,,3.63,4.85,,242000,26,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,WHT,RFAPAR,RFALLPAR2,POINT (-84.8999634 43),,,
2018,2018,HI,Hawaii,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Age-adjusted Prevalence,8.54,,,5.42,13.2,,10000,15,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-157 21),,,
2013,2013,AL,Alabama,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Crude Prevalence,4.46,,,3.23,6.12,,59000,1,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-86.5999756 32.7999878),,,
2015,2015,MI,Michigan,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Crude Prevalence,8.72,,,7.05,10.7,,134000,26,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-84.8999634 43),,,
